order_item_id,order_id,product_id,quantity,sale_price
42719,27589,8,2,45.0
42720,27589,2,1,52.0
42721,27590,2,1,52.0
42722,27591,11,1,28.0
42723,27592,8,1,45.0
42724,27592,11,2,28.0
42725,27592,6,1,62.0
42726,27593,2,1,52.0
42727,27593,5,1,35.0
42728,27594,12,1,38.0
42729,27594,2,2,52.0
42730,27595,4,1,50.0
42731,27595,7,2,58.0
42732,27596,6,1,62.0
42733,27597,6,1,62.0
42734,27598,7,2,58.0
42735,27599,3,1,38.0
42736,27599,1,1,55.0
42737,27600,11,1,28.0
42738,27601,5,1,35.0
42739,27601,8,2,45.0
42740,27602,7,1,58.0
42741,27602,3,1,38.0
42742,27603,11,1,28.0
42743,27604,9,1,40.0
42744,27605,9,1,40.0
42745,27605,8,1,45.0
42746,27606,1,1,55.0
42747,27607,6,2,62.0
42748,27607,5,2,35.0
42749,27607,1,1,55.0
42750,27608,1,1,55.0
42751,27608,1,1,55.0
42752,27609,8,1,45.0
42753,27610,7,2,58.0
42754,27610,10,1,68.0
42755,27611,8,1,45.0
42756,27612,7,1,58.0
42757,27613,12,1,38.0
42758,27614,5,1,35.0
42759,27615,1,1,55.0
42760,27616,5,1,35.0
42761,27616,6,1,62.0
42762,27617,8,1,45.0
42763,27617,1,1,55.0
42764,27618,10,1,68.0
42765,27619,1,1,55.0
42766,27619,2,2,52.0
42767,27620,10,1,68.0
42768,27620,3,1,38.0
42769,27621,11,1,28.0
42770,27622,5,1,35.0
42771,27623,12,1,38.0
42772,27624,7,1,58.0
42773,27624,9,2,40.0
42774,27625,11,2,28.0
42775,27626,8,1,45.0
42776,27627,2,2,52.0
42777,27627,2,1,52.0
42778,27628,10,1,68.0
42779,27629,7,1,58.0
42780,27630,4,1,50.0
42781,27630,12,1,38.0
42782,27631,1,2,55.0
42783,27632,1,2,55.0
42784,27633,3,1,38.0
42785,27633,4,1,50.0
42786,27634,11,1,28.0
42787,27634,5,1,35.0
42788,27634,5,1,35.0
42789,27635,4,1,50.0
42790,27635,1,2,55.0
42791,27636,3,1,38.0
42792,27637,11,1,28.0
42793,27638,7,1,58.0
42794,27638,10,1,68.0
42795,27638,10,1,68.0
42796,27639,6,1,62.0
42797,27639,2,1,52.0
42798,27640,3,1,38.0
42799,27640,6,1,62.0
42800,27640,4,1,50.0
42801,27641,6,1,62.0
42802,27642,8,1,45.0
42803,27643,1,1,55.0
42804,27644,5,1,35.0
42805,27645,6,1,62.0
42806,27645,10,1,68.0
42807,27646,8,1,45.0
42808,27646,4,1,50.0
42809,27646,1,1,55.0
42810,27647,4,1,50.0
42811,27648,1,1,55.0
42812,27648,1,1,55.0
42813,27648,7,1,58.0
42814,27649,12,2,38.0
42815,27649,6,1,62.0
42816,27649,7,1,58.0
42817,27650,11,2,28.0
42818,27650,7,1,58.0
42819,27651,5,1,35.0
42820,27652,7,1,58.0
42821,27653,5,1,35.0
42822,27654,11,1,28.0
42823,27654,8,1,45.0
42824,27655,1,1,55.0
42825,27655,5,1,35.0
42826,27656,12,1,38.0
42827,27657,11,1,28.0
42828,27658,2,1,52.0
42829,27659,5,1,35.0
42830,27660,10,1,68.0
42831,27661,8,2,45.0
42832,27662,12,1,38.0
42833,27662,2,1,52.0
42834,27663,12,1,38.0
42835,27663,4,1,50.0
42836,27663,9,1,40.0
42837,27664,4,1,50.0
42838,27665,2,1,52.0
42839,27666,9,1,40.0
42840,27667,7,2,58.0
42841,27667,5,1,35.0
42842,27668,1,2,55.0
42843,27668,7,2,58.0
42844,27669,2,1,52.0
42845,27669,10,1,68.0
42846,27670,2,1,52.0
42847,27670,4,1,50.0
42848,27671,4,1,50.0
42849,27671,1,1,55.0
42850,27671,3,1,38.0
42851,27672,8,1,45.0
42852,27673,7,1,58.0
42853,27673,7,1,58.0
42854,27674,2,1,52.0
42855,27674,1,2,55.0
42856,27675,4,1,50.0
42857,27676,5,1,35.0
42858,27676,6,1,62.0
42859,27676,5,1,35.0
42860,27677,8,1,45.0
42861,27678,4,1,50.0
42862,27678,1,1,55.0
42863,27679,12,1,38.0
42864,27679,6,2,62.0
42865,27679,4,1,50.0
42866,27680,5,1,35.0
42867,27680,9,1,40.0
42868,27681,10,1,68.0
42869,27682,8,1,45.0
42870,27682,12,1,38.0
42871,27683,2,1,52.0
42872,27684,7,1,58.0
42873,27684,10,1,68.0
42874,27685,12,2,38.0
42875,27685,11,2,28.0
42876,27685,4,1,50.0
42877,27686,3,1,38.0
42878,27686,2,2,52.0
42879,27687,10,1,68.0
42880,27688,4,1,50.0
42881,27688,10,1,68.0
42882,27689,10,1,68.0
42883,27690,8,1,45.0
42884,27691,7,2,58.0
42885,27691,6,1,62.0
42886,27691,2,1,52.0
42887,27692,12,2,38.0
42888,27693,11,1,28.0
42889,27693,2,1,52.0
42890,27694,4,1,50.0
42891,27694,1,1,55.0
42892,27694,6,1,62.0
42893,27695,12,2,38.0
42894,27695,4,1,50.0
42895,27696,11,1,28.0
42896,27697,12,2,38.0
42897,27698,2,1,52.0
42898,27698,12,2,38.0
42899,27699,5,2,35.0
42900,27700,6,1,62.0
42901,27700,10,1,68.0
42902,27701,6,2,62.0
42903,27701,4,1,50.0
42904,27702,10,1,68.0
42905,27703,1,2,55.0
42906,27703,10,1,68.0
42907,27704,3,2,38.0
42908,27704,2,1,52.0
42909,27705,5,1,35.0
42910,27706,6,1,62.0
42911,27707,1,1,55.0
42912,27708,5,1,35.0
42913,27708,4,1,50.0
42914,27709,11,1,28.0
42915,27709,2,1,52.0
42916,27710,10,1,68.0
42917,27710,5,1,35.0
42918,27711,6,1,62.0
42919,27712,9,1,40.0
42920,27712,6,1,62.0
42921,27713,1,1,55.0
42922,27714,2,1,52.0
42923,27715,11,2,28.0
42924,27715,3,1,38.0
42925,27716,4,1,50.0
42926,27716,3,1,38.0
42927,27717,8,1,45.0
42928,27717,10,1,68.0
42929,27717,5,1,35.0
42930,27718,11,1,28.0
42931,27718,3,1,38.0
42932,27718,12,1,38.0
42933,27719,4,1,50.0
42934,27720,11,1,28.0
42935,27720,9,2,40.0
42936,27721,12,1,38.0
42937,27722,9,1,40.0
42938,27722,1,1,55.0
42939,27723,2,1,52.0
42940,27723,3,1,38.0
42941,27724,9,1,40.0
42942,27725,7,1,58.0
42943,27725,3,1,38.0
42944,27726,7,1,58.0
42945,27727,10,1,68.0
42946,27728,3,2,38.0
42947,27728,1,1,55.0
42948,27729,10,1,68.0
42949,27729,2,2,52.0
42950,27730,4,1,50.0
42951,27730,10,1,68.0
42952,27731,5,1,35.0
42953,27732,11,1,28.0
42954,27733,4,2,50.0
42955,27734,1,1,55.0
42956,27735,12,1,38.0
42957,27736,5,1,35.0
42958,27737,7,1,58.0
42959,27738,4,1,50.0
42960,27739,6,1,62.0
42961,27739,12,2,38.0
42962,27740,1,1,55.0
42963,27740,2,1,52.0
42964,27740,5,1,35.0
42965,27741,8,1,45.0
42966,27742,1,2,55.0
42967,27743,12,1,38.0
42968,27743,10,1,68.0
42969,27744,11,1,28.0
42970,27745,3,1,38.0
42971,27746,6,1,62.0
42972,27747,7,1,58.0
42973,27748,6,1,62.0
42974,27749,7,2,58.0
42975,27750,12,1,38.0
42976,27751,1,1,55.0
42977,27751,7,2,58.0
42978,27751,12,1,38.0
42979,27752,5,1,35.0
42980,27752,6,1,62.0
42981,27753,4,1,50.0
42982,27753,2,1,52.0
42983,27754,3,2,38.0
42984,27754,2,2,52.0
42985,27755,4,1,50.0
42986,27756,11,1,28.0
42987,27757,2,1,52.0
42988,27758,11,1,28.0
42989,27759,6,1,62.0
42990,27760,4,1,50.0
42991,27761,11,1,28.0
42992,27762,5,1,35.0
42993,27763,9,1,40.0
42994,27763,2,1,52.0
42995,27764,5,1,35.0
42996,27764,6,1,62.0
42997,27765,12,1,38.0
42998,27766,7,1,58.0
42999,27766,10,1,68.0
43000,27767,5,1,35.0
43001,27768,3,1,38.0
43002,27768,3,2,38.0
43003,27769,5,1,35.0
43004,27770,6,1,62.0
43005,27771,10,1,68.0
43006,27772,5,1,35.0
43007,27772,12,1,38.0
43008,27773,1,1,55.0
43009,27773,12,1,38.0
43010,27774,1,1,55.0
43011,27774,2,1,52.0
43012,27775,8,1,45.0
43013,27776,1,1,55.0
43014,27777,1,1,55.0
43015,27778,1,2,55.0
43016,27778,3,1,38.0
43017,27778,9,1,40.0
43018,27779,2,1,52.0
43019,27780,11,1,28.0
43020,27781,10,1,68.0
43021,27782,9,1,40.0
43022,27782,3,1,38.0
43023,27783,1,1,55.0
43024,27784,2,1,52.0
43025,27784,4,1,50.0
43026,27784,5,1,35.0
43027,27785,4,1,50.0
43028,27785,10,1,68.0
43029,27786,1,1,55.0
43030,27787,5,1,35.0
43031,27788,3,2,38.0
43032,27788,3,1,38.0
43033,27788,1,2,55.0
43034,27789,6,1,62.0
43035,27790,5,1,35.0
43036,27790,2,1,52.0
43037,27791,3,1,38.0
43038,27792,3,1,38.0
43039,27793,8,1,45.0
43040,27793,3,1,38.0
43041,27794,8,2,45.0
43042,27794,3,1,38.0
43043,27795,8,1,45.0
43044,27796,1,1,55.0
43045,27797,5,1,35.0
43046,27797,8,1,45.0
43047,27798,12,1,38.0
43048,27799,2,1,52.0
43049,27800,6,1,62.0
43050,27801,1,1,55.0
43051,27802,5,1,35.0
43052,27803,2,2,52.0
43053,27804,6,1,62.0
43054,27805,6,1,62.0
43055,27806,2,1,52.0
43056,27806,3,1,38.0
43057,27807,7,1,58.0
43058,27807,7,1,58.0
43059,27808,7,1,58.0
43060,27809,2,2,52.0
43061,27809,4,1,50.0
43062,27810,2,1,52.0
43063,27810,4,1,50.0
43064,27810,9,1,40.0
43065,27811,7,1,58.0
43066,27811,1,1,55.0
43067,27812,6,1,62.0
43068,27812,5,1,35.0
43069,27813,12,1,38.0
43070,27814,4,1,50.0
43071,27814,3,1,38.0
43072,27815,12,1,38.0
43073,27816,1,1,55.0
43074,27817,3,2,38.0
43075,27817,3,1,38.0
43076,27817,6,1,62.0
43077,27818,3,1,38.0
43078,27819,5,1,35.0
43079,27820,5,1,35.0
43080,27821,9,1,40.0
43081,27821,6,1,62.0
43082,27822,5,1,35.0
43083,27823,6,1,62.0
43084,27823,1,1,55.0
43085,27824,5,1,35.0
43086,27825,6,1,62.0
43087,27825,7,1,58.0
43088,27826,8,2,45.0
43089,27827,5,1,35.0
43090,27828,4,2,50.0
43091,27828,4,1,50.0
43092,27829,4,1,50.0
43093,27829,3,1,38.0
43094,27830,3,1,38.0
43095,27831,4,2,50.0
43096,27831,9,1,40.0
43097,27832,11,1,28.0
43098,27833,10,1,68.0
43099,27834,3,1,38.0
43100,27835,10,1,68.0
43101,27835,6,1,62.0
43102,27836,2,1,52.0
43103,27836,11,1,28.0
43104,27836,2,1,52.0
43105,27837,11,2,28.0
43106,27837,6,1,62.0
43107,27838,12,1,38.0
43108,27838,7,1,58.0
43109,27839,2,1,52.0
43110,27839,1,1,55.0
43111,27840,5,1,35.0
43112,27841,7,1,58.0
43113,27842,8,1,45.0
43114,27843,1,1,55.0
43115,27843,4,1,50.0
43116,27844,1,1,55.0
43117,27844,8,2,45.0
43118,27845,11,1,28.0
43119,27846,11,1,28.0
43120,27846,5,1,35.0
43121,27847,11,1,28.0
43122,27847,8,1,45.0
43123,27848,1,1,55.0
43124,27848,10,1,68.0
43125,27849,12,1,38.0
43126,27849,10,1,68.0
43127,27850,7,1,58.0
43128,27850,9,1,40.0
43129,27851,3,1,38.0
43130,27852,3,1,38.0
43131,27853,4,2,50.0
43132,27854,1,1,55.0
43133,27854,6,2,62.0
43134,27854,5,1,35.0
43135,27855,4,1,50.0
43136,27855,12,1,38.0
43137,27856,8,1,45.0
43138,27857,1,1,55.0
43139,27858,1,1,55.0
43140,27858,4,1,50.0
43141,27859,10,1,68.0
43142,27860,1,1,55.0
43143,27861,4,1,50.0
43144,27862,1,2,55.0
43145,27863,6,1,62.0
43146,27864,5,1,35.0
43147,27865,3,2,38.0
43148,27866,3,1,38.0
43149,27866,4,1,50.0
43150,27867,3,1,38.0
43151,27867,7,1,58.0
43152,27868,3,2,38.0
43153,27869,8,1,45.0
43154,27870,2,1,52.0
43155,27871,4,1,50.0
43156,27872,5,1,35.0
43157,27872,9,1,40.0
43158,27873,2,1,52.0
43159,27874,9,1,40.0
43160,27875,3,1,38.0
43161,27875,12,1,38.0
43162,27876,10,1,68.0
43163,27877,10,1,68.0
43164,27878,4,1,50.0
43165,27879,9,1,40.0
43166,27879,9,1,40.0
43167,27880,9,1,40.0
43168,27880,10,1,68.0
43169,27881,10,1,68.0
43170,27881,2,1,52.0
43171,27882,11,2,28.0
43172,27883,8,1,45.0
43173,27883,4,1,50.0
43174,27884,5,1,35.0
43175,27885,8,1,45.0
43176,27886,2,1,52.0
43177,27887,4,1,50.0
43178,27888,9,1,40.0
43179,27889,7,1,58.0
43180,27889,8,1,45.0
43181,27890,6,1,62.0
43182,27891,7,1,58.0
43183,27892,5,1,35.0
43184,27893,8,2,45.0
43185,27893,7,2,58.0
43186,27894,2,1,52.0
43187,27895,4,1,50.0
43188,27895,9,1,40.0
43189,27895,12,1,38.0
43190,27896,7,2,58.0
43191,27897,9,1,40.0
43192,27897,6,1,62.0
43193,27898,4,1,50.0
43194,27899,2,1,52.0
43195,27899,5,1,35.0
43196,27899,2,1,52.0
43197,27900,8,1,45.0
43198,27900,1,1,55.0
43199,27901,5,1,35.0
43200,27901,10,1,68.0
43201,27901,1,1,55.0
43202,27902,8,2,45.0
43203,27903,9,1,40.0
43204,27904,9,1,40.0
43205,27904,6,2,62.0
43206,27905,4,1,50.0
43207,27905,2,1,52.0
43208,27905,5,1,35.0
43209,27906,4,1,50.0
43210,27907,9,1,40.0
43211,27908,12,2,38.0
43212,27909,10,1,68.0
43213,27909,5,1,35.0
43214,27910,9,1,40.0
43215,27910,8,1,45.0
43216,27911,11,1,28.0
43217,27912,1,1,55.0
43218,27912,11,1,28.0
43219,27913,5,2,35.0
43220,27913,8,2,45.0
43221,27914,11,1,28.0
43222,27914,4,1,50.0
43223,27915,12,1,38.0
43224,27915,3,1,38.0
43225,27916,4,1,50.0
43226,27917,2,1,52.0
43227,27917,6,1,62.0
43228,27918,12,1,38.0
43229,27918,1,1,55.0
43230,27919,3,1,38.0
43231,27920,5,1,35.0
43232,27920,4,1,50.0
43233,27921,7,1,58.0
43234,27922,2,1,52.0
43235,27923,9,1,40.0
43236,27923,9,1,40.0
43237,27923,11,1,28.0
43238,27924,12,1,38.0
43239,27924,2,1,52.0
43240,27925,11,1,28.0
43241,27925,12,1,38.0
43242,27926,2,1,52.0
43243,27927,7,1,58.0
43244,27928,10,2,68.0
43245,27929,8,2,45.0
43246,27930,1,1,55.0
43247,27931,7,1,58.0
43248,27932,3,1,38.0
43249,27933,11,2,28.0
43250,27934,6,1,62.0
43251,27934,3,2,38.0
43252,27935,2,1,52.0
43253,27936,9,1,40.0
43254,27936,11,1,28.0
43255,27936,11,1,28.0
43256,27937,3,2,38.0
43257,27938,4,1,50.0
43258,27939,4,1,50.0
43259,27939,7,1,58.0
43260,27940,12,2,38.0
43261,27940,2,1,52.0
43262,27941,8,1,45.0
43263,27942,10,1,68.0
43264,27943,10,2,68.0
43265,27943,7,1,58.0
43266,27944,4,1,50.0
43267,27945,1,1,55.0
43268,27946,6,1,62.0
43269,27947,12,1,38.0
43270,27947,11,1,28.0
43271,27948,5,1,35.0
43272,27949,4,1,50.0
43273,27949,2,1,52.0
43274,27949,3,1,38.0
43275,27950,1,2,55.0
43276,27951,1,1,55.0
43277,27952,1,1,55.0
43278,27953,4,1,50.0
43279,27954,1,1,55.0
43280,27954,8,1,45.0
43281,27955,7,1,58.0
43282,27956,5,1,35.0
43283,27957,1,1,55.0
43284,27957,6,1,62.0
43285,27958,4,1,50.0
43286,27959,6,1,62.0
43287,27960,10,1,68.0
43288,27960,9,1,40.0
43289,27961,1,2,55.0
43290,27961,3,1,38.0
43291,27962,4,1,50.0
43292,27963,10,1,68.0
43293,27964,7,1,58.0
43294,27965,3,1,38.0
43295,27966,3,1,38.0
43296,27966,5,2,35.0
43297,27967,10,1,68.0
43298,27968,2,1,52.0
43299,27968,7,1,58.0
43300,27969,9,1,40.0
43301,27969,7,2,58.0
43302,27970,1,1,55.0
43303,27971,3,2,38.0
43304,27972,11,1,28.0
43305,27972,4,1,50.0
43306,27973,7,1,58.0
43307,27974,1,1,55.0
43308,27975,12,1,38.0
43309,27975,6,1,62.0
43310,27976,3,1,38.0
43311,27976,12,2,38.0
43312,27976,6,1,62.0
43313,27977,4,1,50.0
43314,27977,2,1,52.0
43315,27977,6,1,62.0
43316,27978,11,1,28.0
43317,27978,3,1,38.0
43318,27979,10,1,68.0
43319,27979,6,2,62.0
43320,27980,10,1,68.0
43321,27981,1,1,55.0
43322,27981,9,1,40.0
43323,27982,5,1,35.0
43324,27983,2,1,52.0
43325,27983,2,1,52.0
43326,27984,11,1,28.0
43327,27984,1,1,55.0
43328,27985,3,1,38.0
43329,27985,1,2,55.0
43330,27986,6,1,62.0
43331,27986,5,2,35.0
43332,27987,11,1,28.0
43333,27988,6,1,62.0
43334,27988,4,1,50.0
43335,27989,4,1,50.0
43336,27990,5,1,35.0
43337,27990,3,1,38.0
43338,27991,3,1,38.0
43339,27992,1,1,55.0
43340,27993,2,1,52.0
43341,27993,2,1,52.0
43342,27994,10,1,68.0
43343,27995,9,1,40.0
43344,27996,7,1,58.0
43345,27997,12,1,38.0
43346,27998,1,1,55.0
43347,27999,11,1,28.0
43348,27999,4,2,50.0
43349,28000,3,1,38.0
43350,28000,12,1,38.0
43351,28001,1,2,55.0
43352,28002,10,1,68.0
43353,28002,7,1,58.0
43354,28003,11,1,28.0
43355,28004,4,1,50.0
43356,28005,9,1,40.0
43357,28006,11,2,28.0
43358,28007,1,2,55.0
43359,28008,5,1,35.0
43360,28008,11,1,28.0
43361,28009,5,1,35.0
43362,28010,4,1,50.0
43363,28011,5,1,35.0
43364,28012,4,2,50.0
43365,28013,1,1,55.0
43366,28014,2,2,52.0
43367,28015,2,1,52.0
43368,28016,5,2,35.0
43369,28016,11,1,28.0
43370,28017,2,2,52.0
43371,28017,2,1,52.0
43372,28017,11,2,28.0
43373,28018,8,1,45.0
43374,28019,11,1,28.0
43375,28019,2,1,52.0
43376,28020,1,1,55.0
43377,28020,12,1,38.0
43378,28021,2,1,52.0
43379,28021,2,1,52.0
43380,28021,5,1,35.0
43381,28022,2,1,52.0
43382,28022,6,1,62.0
43383,28022,7,1,58.0
43384,28023,6,1,62.0
43385,28024,8,1,45.0
43386,28025,10,1,68.0
43387,28026,5,1,35.0
43388,28027,1,2,55.0
43389,28028,3,1,38.0
43390,28029,5,2,35.0
43391,28030,10,1,68.0
43392,28031,5,1,35.0
43393,28032,4,1,50.0
43394,28033,10,2,68.0
43395,28034,5,1,35.0
43396,28034,11,1,28.0
43397,28035,3,2,38.0
43398,28036,5,1,35.0
43399,28036,9,1,40.0
43400,28037,8,1,45.0
43401,28038,9,1,40.0
43402,28038,12,1,38.0
43403,28039,12,1,38.0
43404,28039,6,2,62.0
43405,28040,7,1,58.0
43406,28041,5,1,35.0
43407,28041,9,1,40.0
43408,28041,8,1,45.0
43409,28042,10,1,68.0
43410,28042,2,1,52.0
43411,28043,2,1,52.0
43412,28043,2,1,52.0
43413,28044,1,1,55.0
43414,28045,2,1,52.0
43415,28045,2,1,52.0
43416,28045,10,1,68.0
43417,28046,3,1,38.0
43418,28046,4,2,50.0
43419,28046,1,1,55.0
43420,28047,10,1,68.0
43421,28048,11,1,28.0
43422,28049,4,1,50.0
43423,28049,5,1,35.0
43424,28050,5,1,35.0
43425,28051,8,1,45.0
43426,28052,9,1,40.0
43427,28053,9,1,40.0
43428,28053,9,1,40.0
43429,28053,10,1,68.0
43430,28054,11,1,28.0
43431,28055,11,1,28.0
43432,28056,4,2,50.0
43433,28057,2,1,52.0
43434,28058,11,1,28.0
43435,28059,12,1,38.0
43436,28060,2,2,52.0
43437,28060,4,1,50.0
43438,28060,1,1,55.0
43439,28061,12,1,38.0
43440,28062,6,1,62.0
43441,28063,12,2,38.0
43442,28063,1,1,55.0
43443,28064,11,1,28.0
43444,28065,7,1,58.0
43445,28065,9,1,40.0
43446,28066,4,1,50.0
43447,28066,8,2,45.0
43448,28066,3,1,38.0
43449,28067,4,2,50.0
43450,28068,5,1,35.0
43451,28069,1,1,55.0
43452,28070,3,1,38.0
43453,28071,6,1,62.0
43454,28072,3,1,38.0
43455,28072,10,2,68.0
43456,28073,3,1,38.0
43457,28074,7,1,58.0
43458,28074,3,2,38.0
43459,28074,10,2,68.0
43460,28075,11,1,28.0
43461,28075,3,1,38.0
43462,28076,3,2,38.0
43463,28076,11,1,28.0
43464,28077,3,2,38.0
43465,28077,1,1,55.0
43466,28078,12,2,38.0
43467,28079,10,1,68.0
43468,28080,6,2,62.0
43469,28081,4,1,50.0
43470,28081,7,1,58.0
43471,28082,12,1,38.0
43472,28082,5,1,35.0
43473,28082,3,1,38.0
43474,28083,2,1,52.0
43475,28083,12,1,38.0
43476,28083,7,1,58.0
43477,28084,4,1,50.0
43478,28084,3,1,38.0
43479,28085,11,1,28.0
43480,28085,2,1,52.0
43481,28086,4,1,50.0
43482,28087,5,2,35.0
43483,28088,5,1,35.0
43484,28089,11,1,28.0
43485,28089,12,2,38.0
43486,28090,1,1,55.0
43487,28091,11,1,28.0
43488,28091,4,1,50.0
43489,28092,1,2,55.0
43490,28092,10,1,68.0
43491,28092,12,1,38.0
43492,28093,11,1,28.0
43493,28094,11,1,28.0
43494,28095,2,1,52.0
43495,28096,1,1,55.0
43496,28097,2,1,52.0
43497,28097,2,1,52.0
43498,28098,10,1,68.0
43499,28098,6,2,62.0
43500,28099,10,1,68.0
43501,28100,4,1,50.0
43502,28101,2,1,52.0
43503,28102,1,1,55.0
43504,28102,9,1,40.0
43505,28103,8,1,45.0
43506,28103,11,1,28.0
43507,28104,7,1,58.0
43508,28105,3,1,38.0
43509,28105,6,1,62.0
43510,28106,4,1,50.0
43511,28106,3,1,38.0
43512,28107,11,1,28.0
43513,28108,3,2,38.0
43514,28109,4,2,50.0
43515,28109,4,1,50.0
43516,28110,8,1,45.0
43517,28111,6,2,62.0
43518,28111,10,1,68.0
43519,28111,6,1,62.0
43520,28112,1,1,55.0
43521,28113,3,1,38.0
43522,28113,11,1,28.0
43523,28114,2,2,52.0
43524,28114,5,1,35.0
43525,28114,8,1,45.0
43526,28115,8,1,45.0
43527,28116,2,1,52.0
43528,28116,7,1,58.0
43529,28116,12,1,38.0
43530,28117,1,1,55.0
43531,28118,9,1,40.0
43532,28119,2,1,52.0
43533,28119,9,1,40.0
43534,28120,12,1,38.0
43535,28121,3,1,38.0
43536,28121,6,1,62.0
43537,28121,4,1,50.0
43538,28122,2,2,52.0
43539,28123,6,1,62.0
43540,28123,4,1,50.0
43541,28124,12,2,38.0
43542,28125,11,1,28.0
43543,28125,3,1,38.0
43544,28126,3,1,38.0
43545,28126,10,2,68.0
43546,28126,7,1,58.0
43547,28127,4,2,50.0
43548,28127,9,2,40.0
43549,28128,2,1,52.0
43550,28128,6,1,62.0
43551,28129,5,2,35.0
43552,28130,1,1,55.0
43553,28130,7,1,58.0
43554,28131,9,1,40.0
43555,28131,6,1,62.0
43556,28132,1,1,55.0
43557,28133,11,1,28.0
43558,28134,1,1,55.0
43559,28135,1,1,55.0
43560,28136,3,1,38.0
43561,28137,4,1,50.0
43562,28138,12,1,38.0
43563,28138,12,1,38.0
43564,28139,10,2,68.0
43565,28140,1,1,55.0
43566,28140,2,1,52.0
43567,28141,9,1,40.0
43568,28142,12,1,38.0
43569,28142,12,1,38.0
43570,28143,1,1,55.0
43571,28144,4,1,50.0
43572,28145,7,1,58.0
43573,28146,7,1,58.0
43574,28146,8,1,45.0
43575,28147,6,1,62.0
43576,28147,4,1,50.0
43577,28147,8,1,45.0
43578,28148,7,1,58.0
43579,28148,2,1,52.0
43580,28149,3,1,38.0
43581,28150,4,1,50.0
43582,28150,5,1,35.0
43583,28151,4,1,50.0
43584,28151,10,2,68.0
43585,28152,10,1,68.0
43586,28153,3,1,38.0
43587,28153,11,1,28.0
43588,28153,5,2,35.0
43589,28154,3,1,38.0
43590,28154,4,2,50.0
43591,28155,3,1,38.0
43592,28156,7,1,58.0
43593,28157,3,1,38.0
43594,28158,8,1,45.0
43595,28159,4,1,50.0
43596,28160,1,1,55.0
43597,28161,4,1,50.0
43598,28161,3,1,38.0
43599,28161,10,1,68.0
43600,28162,6,2,62.0
43601,28163,3,1,38.0
43602,28164,3,2,38.0
43603,28164,3,1,38.0
43604,28165,11,1,28.0
43605,28166,1,1,55.0
43606,28167,9,1,40.0
43607,28168,5,1,35.0
43608,28169,2,1,52.0
43609,28170,6,1,62.0
43610,28170,12,1,38.0
43611,28170,4,1,50.0
43612,28171,5,1,35.0
43613,28171,12,1,38.0
43614,28172,10,2,68.0
43615,28173,6,2,62.0
43616,28174,8,1,45.0
43617,28175,2,1,52.0
43618,28176,3,1,38.0
43619,28177,5,1,35.0
43620,28178,1,1,55.0
43621,28179,4,1,50.0
43622,28180,9,1,40.0
43623,28180,6,1,62.0
43624,28181,12,1,38.0
43625,28181,6,1,62.0
43626,28182,5,1,35.0
43627,28183,11,1,28.0
43628,28183,2,1,52.0
43629,28184,10,1,68.0
43630,28185,3,1,38.0
43631,28186,11,1,28.0
43632,28186,6,1,62.0
43633,28186,6,1,62.0
43634,28187,9,1,40.0
43635,28188,9,1,40.0
43636,28188,10,2,68.0
43637,28189,10,1,68.0
43638,28189,4,1,50.0
43639,28190,7,1,58.0
43640,28191,7,1,58.0
43641,28192,9,1,40.0
43642,28193,9,1,40.0
43643,28194,7,1,58.0
43644,28194,4,1,50.0
43645,28195,9,1,40.0
43646,28195,1,1,55.0
43647,28196,7,1,58.0
43648,28196,7,1,58.0
43649,28196,1,1,55.0
43650,28197,8,1,45.0
43651,28197,2,1,52.0
43652,28198,6,1,62.0
43653,28199,12,1,38.0
43654,28200,4,1,50.0
43655,28200,4,2,50.0
43656,28201,10,2,68.0
43657,28201,4,1,50.0
43658,28202,9,1,40.0
43659,28203,3,1,38.0
43660,28204,6,1,62.0
43661,28204,12,1,38.0
43662,28205,4,1,50.0
43663,28205,5,1,35.0
43664,28206,8,1,45.0
43665,28207,11,1,28.0
43666,28208,4,1,50.0
43667,28209,11,1,28.0
43668,28209,8,1,45.0
43669,28210,11,1,28.0
43670,28211,11,1,28.0
43671,28211,10,1,68.0
43672,28211,5,1,35.0
43673,28212,10,1,68.0
43674,28212,9,1,40.0
43675,28213,4,1,50.0
43676,28213,6,1,62.0
43677,28214,8,1,45.0
43678,28215,3,1,38.0
43679,28216,3,1,38.0
43680,28217,9,1,40.0
43681,28217,5,1,35.0
43682,28218,5,1,35.0
43683,28218,8,1,45.0
43684,28219,3,1,38.0
43685,28219,6,1,62.0
43686,28220,11,1,28.0
43687,28221,12,1,38.0
43688,28221,8,1,45.0
43689,28222,3,2,38.0
43690,28223,8,2,45.0
43691,28224,2,1,52.0
43692,28225,8,1,45.0
43693,28225,5,1,35.0
43694,28225,3,1,38.0
43695,28226,10,1,68.0
43696,28227,7,1,58.0
43697,28227,5,1,35.0
43698,28228,10,1,68.0
43699,28229,12,1,38.0
43700,28230,8,1,45.0
43701,28231,11,1,28.0
43702,28232,5,1,35.0
43703,28233,4,1,50.0
43704,28233,1,1,55.0
43705,28234,12,1,38.0
43706,28235,1,1,55.0
43707,28236,8,2,45.0
43708,28237,2,1,52.0
43709,28237,8,2,45.0
43710,28238,11,1,28.0
43711,28239,1,1,55.0
43712,28240,9,1,40.0
43713,28240,5,1,35.0
43714,28241,2,2,52.0
43715,28242,10,1,68.0
43716,28242,1,1,55.0
