movement_id,ingredient_id,movement_type,quantity,order_item_id,purchase_id,occurred_at,notes
118812,2,sale,-0.1,36447.0,,2025-10-22 10:26:00,
118813,5,sale,-20.0,36447.0,,2025-10-22 10:26:00,
118814,7,sale,-0.15,36447.0,,2025-10-22 10:26:00,
118815,16,sale,-1.0,36447.0,,2025-10-22 10:26:00,
118816,8,sale,-2.0,36448.0,,2025-10-22 10:26:00,
118817,9,sale,-0.08,36448.0,,2025-10-22 10:26:00,
118818,10,sale,-0.06,36448.0,,2025-10-22 10:26:00,
118819,12,sale,-0.01,36448.0,,2025-10-22 10:26:00,
118820,17,sale,-1.0,36448.0,,2025-10-22 10:26:00,
118821,1,sale,-0.02,36449.0,,2025-10-22 10:04:00,
118822,18,sale,-0.015,36449.0,,2025-10-22 10:04:00,
118823,7,sale,-0.15,36449.0,,2025-10-22 10:04:00,
118824,16,sale,-1.0,36449.0,,2025-10-22 10:04:00,
118825,11,sale,-1.0,36450.0,,2025-10-22 10:04:00,
118826,17,sale,-1.0,36450.0,,2025-10-22 10:04:00,
118827,13,sale,-1.0,36451.0,,2025-10-22 10:04:00,
118828,7,sale,-0.12,36451.0,,2025-10-22 10:04:00,
118829,16,sale,-1.0,36451.0,,2025-10-22 10:04:00,
118830,1,sale,-0.018,36452.0,,2025-10-22 09:28:00,
118831,2,sale,-0.15,36452.0,,2025-10-22 09:28:00,
118832,7,sale,-0.12,36452.0,,2025-10-22 09:28:00,
118833,16,sale,-1.0,36452.0,,2025-10-22 09:28:00,
118834,13,sale,-1.0,36453.0,,2025-10-22 09:28:00,
118835,15,sale,-1.0,36453.0,,2025-10-22 09:28:00,
118836,11,sale,-1.0,36454.0,,2025-10-22 17:18:00,
118837,17,sale,-1.0,36454.0,,2025-10-22 17:18:00,
118838,14,sale,-0.25,36455.0,,2025-10-22 13:23:00,
118839,7,sale,-0.1,36455.0,,2025-10-22 13:23:00,
118840,16,sale,-1.0,36455.0,,2025-10-22 13:23:00,
118841,8,sale,-2.0,36456.0,,2025-10-22 13:23:00,
118842,9,sale,-0.08,36456.0,,2025-10-22 13:23:00,
118843,10,sale,-0.06,36456.0,,2025-10-22 13:23:00,
118844,12,sale,-0.01,36456.0,,2025-10-22 13:23:00,
118845,17,sale,-1.0,36456.0,,2025-10-22 13:23:00,
118846,1,sale,-0.018,36457.0,,2025-10-22 15:23:00,
118847,2,sale,-0.12,36457.0,,2025-10-22 15:23:00,
118848,15,sale,-1.0,36457.0,,2025-10-22 15:23:00,
118849,1,sale,-0.018,36458.0,,2025-10-22 14:12:00,
118850,2,sale,-0.15,36458.0,,2025-10-22 14:12:00,
118851,15,sale,-1.0,36458.0,,2025-10-22 14:12:00,
118852,1,sale,-0.016,36459.0,,2025-10-22 17:28:00,
118853,2,sale,-0.1,36459.0,,2025-10-22 17:28:00,
118854,5,sale,-20.0,36459.0,,2025-10-22 17:28:00,
118855,7,sale,-0.15,36459.0,,2025-10-22 17:28:00,
118856,16,sale,-1.0,36459.0,,2025-10-22 17:28:00,
118857,1,sale,-0.02,36460.0,,2025-10-22 19:05:00,
118858,15,sale,-1.0,36460.0,,2025-10-22 19:05:00,
118859,1,sale,-0.018,36461.0,,2025-10-22 18:35:00,
118860,2,sale,-0.12,36461.0,,2025-10-22 18:35:00,
118861,15,sale,-1.0,36461.0,,2025-10-22 18:35:00,
118862,1,sale,-0.02,36462.0,,2025-10-22 18:35:00,
118863,18,sale,-0.015,36462.0,,2025-10-22 18:35:00,
118864,7,sale,-0.15,36462.0,,2025-10-22 18:35:00,
118865,16,sale,-1.0,36462.0,,2025-10-22 18:35:00,
118866,13,sale,-1.0,36463.0,,2025-10-22 07:55:00,
118867,7,sale,-0.12,36463.0,,2025-10-22 07:55:00,
118868,16,sale,-1.0,36463.0,,2025-10-22 07:55:00,
118869,13,sale,-1.0,36464.0,,2025-10-22 07:55:00,
118870,15,sale,-1.0,36464.0,,2025-10-22 07:55:00,
118871,13,sale,-2.0,36465.0,,2025-10-22 19:25:00,
118872,7,sale,-0.24,36465.0,,2025-10-22 19:25:00,
118873,16,sale,-2.0,36465.0,,2025-10-22 19:25:00,
118874,6,sale,-0.03,36466.0,,2025-10-22 19:25:00,
118875,2,sale,-0.18,36466.0,,2025-10-22 19:25:00,
118876,15,sale,-1.0,36466.0,,2025-10-22 19:25:00,
118877,1,sale,-0.016,36467.0,,2025-10-22 13:44:00,
118878,2,sale,-0.1,36467.0,,2025-10-22 13:44:00,
118879,5,sale,-20.0,36467.0,,2025-10-22 13:44:00,
118880,7,sale,-0.15,36467.0,,2025-10-22 13:44:00,
118881,16,sale,-1.0,36467.0,,2025-10-22 13:44:00,
118882,8,sale,-2.0,36468.0,,2025-10-22 13:44:00,
118883,9,sale,-0.08,36468.0,,2025-10-22 13:44:00,
118884,10,sale,-0.06,36468.0,,2025-10-22 13:44:00,
118885,12,sale,-0.01,36468.0,,2025-10-22 13:44:00,
118886,17,sale,-1.0,36468.0,,2025-10-22 13:44:00,
118887,1,sale,-0.018,36469.0,,2025-10-22 18:35:00,
118888,2,sale,-0.12,36469.0,,2025-10-22 18:35:00,
118889,15,sale,-1.0,36469.0,,2025-10-22 18:35:00,
118890,1,sale,-0.018,36470.0,,2025-10-22 09:27:00,
118891,2,sale,-0.12,36470.0,,2025-10-22 09:27:00,
118892,15,sale,-1.0,36470.0,,2025-10-22 09:27:00,
118893,8,sale,-2.0,36471.0,,2025-10-22 09:27:00,
118894,9,sale,-0.08,36471.0,,2025-10-22 09:27:00,
118895,10,sale,-0.06,36471.0,,2025-10-22 09:27:00,
118896,12,sale,-0.01,36471.0,,2025-10-22 09:27:00,
118897,17,sale,-1.0,36471.0,,2025-10-22 09:27:00,
118898,1,sale,-0.02,36472.0,,2025-10-22 12:15:00,
118899,15,sale,-1.0,36472.0,,2025-10-22 12:15:00,
118900,14,sale,-0.25,36473.0,,2025-10-22 12:15:00,
118901,7,sale,-0.1,36473.0,,2025-10-22 12:15:00,
118902,16,sale,-1.0,36473.0,,2025-10-22 12:15:00,
118903,1,sale,-0.04,36474.0,,2025-10-22 12:15:00,
118904,15,sale,-2.0,36474.0,,2025-10-22 12:15:00,
118905,1,sale,-0.04,36475.0,,2025-10-22 11:35:00,
118906,15,sale,-2.0,36475.0,,2025-10-22 11:35:00,
118907,1,sale,-0.032,36476.0,,2025-10-22 11:35:00,
118908,2,sale,-0.2,36476.0,,2025-10-22 11:35:00,
118909,5,sale,-40.0,36476.0,,2025-10-22 11:35:00,
118910,7,sale,-0.3,36476.0,,2025-10-22 11:35:00,
118911,16,sale,-2.0,36476.0,,2025-10-22 11:35:00,
118912,1,sale,-0.02,36477.0,,2025-10-22 11:35:00,
118913,18,sale,-0.015,36477.0,,2025-10-22 11:35:00,
118914,7,sale,-0.15,36477.0,,2025-10-22 11:35:00,
118915,16,sale,-1.0,36477.0,,2025-10-22 11:35:00,
118916,1,sale,-0.02,36478.0,,2025-10-22 11:47:00,
118917,15,sale,-1.0,36478.0,,2025-10-22 11:47:00,
118918,6,sale,-0.06,36479.0,,2025-10-22 17:02:00,
118919,2,sale,-0.36,36479.0,,2025-10-22 17:02:00,
118920,15,sale,-2.0,36479.0,,2025-10-22 17:02:00,
118921,6,sale,-0.03,36480.0,,2025-10-22 17:02:00,
118922,2,sale,-0.18,36480.0,,2025-10-22 17:02:00,
118923,15,sale,-1.0,36480.0,,2025-10-22 17:02:00,
118924,14,sale,-0.25,36481.0,,2025-10-22 17:16:00,
118925,7,sale,-0.1,36481.0,,2025-10-22 17:16:00,
118926,16,sale,-1.0,36481.0,,2025-10-22 17:16:00,
118927,1,sale,-0.016,36482.0,,2025-10-22 14:44:00,
118928,2,sale,-0.1,36482.0,,2025-10-22 14:44:00,
118929,5,sale,-20.0,36482.0,,2025-10-22 14:44:00,
118930,7,sale,-0.15,36482.0,,2025-10-22 14:44:00,
118931,16,sale,-1.0,36482.0,,2025-10-22 14:44:00,
118932,1,sale,-0.02,36483.0,,2025-10-22 10:17:00,
118933,15,sale,-1.0,36483.0,,2025-10-22 10:17:00,
118934,1,sale,-0.018,36484.0,,2025-10-22 12:17:00,
118935,2,sale,-0.15,36484.0,,2025-10-22 12:17:00,
118936,15,sale,-1.0,36484.0,,2025-10-22 12:17:00,
118937,8,sale,-2.0,36485.0,,2025-10-22 12:17:00,
118938,9,sale,-0.08,36485.0,,2025-10-22 12:17:00,
118939,10,sale,-0.06,36485.0,,2025-10-22 12:17:00,
118940,12,sale,-0.01,36485.0,,2025-10-22 12:17:00,
118941,17,sale,-1.0,36485.0,,2025-10-22 12:17:00,
118942,13,sale,-1.0,36486.0,,2025-10-23 10:09:00,
118943,15,sale,-1.0,36486.0,,2025-10-23 10:09:00,
118944,1,sale,-0.02,36487.0,,2025-10-23 08:42:00,
118945,15,sale,-1.0,36487.0,,2025-10-23 08:42:00,
118946,13,sale,-1.0,36488.0,,2025-10-23 18:57:00,
118947,7,sale,-0.12,36488.0,,2025-10-23 18:57:00,
118948,16,sale,-1.0,36488.0,,2025-10-23 18:57:00,
118949,1,sale,-0.018,36489.0,,2025-10-23 09:33:00,
118950,2,sale,-0.15,36489.0,,2025-10-23 09:33:00,
118951,15,sale,-1.0,36489.0,,2025-10-23 09:33:00,
118952,1,sale,-0.02,36490.0,,2025-10-23 09:33:00,
118953,18,sale,-0.015,36490.0,,2025-10-23 09:33:00,
118954,7,sale,-0.15,36490.0,,2025-10-23 09:33:00,
118955,16,sale,-1.0,36490.0,,2025-10-23 09:33:00,
118956,1,sale,-0.018,36491.0,,2025-10-23 09:33:00,
118957,2,sale,-0.15,36491.0,,2025-10-23 09:33:00,
118958,15,sale,-1.0,36491.0,,2025-10-23 09:33:00,
118959,1,sale,-0.02,36492.0,,2025-10-23 10:38:00,
118960,18,sale,-0.015,36492.0,,2025-10-23 10:38:00,
118961,7,sale,-0.15,36492.0,,2025-10-23 10:38:00,
118962,16,sale,-1.0,36492.0,,2025-10-23 10:38:00,
118963,1,sale,-0.016,36493.0,,2025-10-23 10:38:00,
118964,2,sale,-0.1,36493.0,,2025-10-23 10:38:00,
118965,5,sale,-20.0,36493.0,,2025-10-23 10:38:00,
118966,7,sale,-0.15,36493.0,,2025-10-23 10:38:00,
118967,16,sale,-1.0,36493.0,,2025-10-23 10:38:00,
118968,1,sale,-0.018,36494.0,,2025-10-23 13:32:00,
118969,2,sale,-0.12,36494.0,,2025-10-23 13:32:00,
118970,15,sale,-1.0,36494.0,,2025-10-23 13:32:00,
118971,1,sale,-0.016,36495.0,,2025-10-23 08:18:00,
118972,2,sale,-0.1,36495.0,,2025-10-23 08:18:00,
118973,5,sale,-20.0,36495.0,,2025-10-23 08:18:00,
118974,7,sale,-0.15,36495.0,,2025-10-23 08:18:00,
118975,16,sale,-1.0,36495.0,,2025-10-23 08:18:00,
118976,1,sale,-0.018,36496.0,,2025-10-23 11:12:00,
118977,2,sale,-0.15,36496.0,,2025-10-23 11:12:00,
118978,7,sale,-0.12,36496.0,,2025-10-23 11:12:00,
118979,16,sale,-1.0,36496.0,,2025-10-23 11:12:00,
118980,14,sale,-0.5,36497.0,,2025-10-23 20:34:00,
118981,7,sale,-0.2,36497.0,,2025-10-23 20:34:00,
118982,16,sale,-2.0,36497.0,,2025-10-23 20:34:00,
118983,1,sale,-0.018,36498.0,,2025-10-23 08:36:00,
118984,2,sale,-0.12,36498.0,,2025-10-23 08:36:00,
118985,15,sale,-1.0,36498.0,,2025-10-23 08:36:00,
118986,13,sale,-1.0,36499.0,,2025-10-23 08:32:00,
118987,15,sale,-1.0,36499.0,,2025-10-23 08:32:00,
118988,13,sale,-1.0,36500.0,,2025-10-23 08:32:00,
118989,15,sale,-1.0,36500.0,,2025-10-23 08:32:00,
118990,14,sale,-0.25,36501.0,,2025-10-23 18:27:00,
118991,7,sale,-0.1,36501.0,,2025-10-23 18:27:00,
118992,16,sale,-1.0,36501.0,,2025-10-23 18:27:00,
118993,13,sale,-1.0,36502.0,,2025-10-23 09:13:00,
118994,7,sale,-0.12,36502.0,,2025-10-23 09:13:00,
118995,16,sale,-1.0,36502.0,,2025-10-23 09:13:00,
118996,13,sale,-1.0,36503.0,,2025-10-23 09:52:00,
118997,15,sale,-1.0,36503.0,,2025-10-23 09:52:00,
118998,1,sale,-0.032,36504.0,,2025-10-23 09:52:00,
118999,2,sale,-0.2,36504.0,,2025-10-23 09:52:00,
119000,5,sale,-40.0,36504.0,,2025-10-23 09:52:00,
119001,7,sale,-0.3,36504.0,,2025-10-23 09:52:00,
119002,16,sale,-2.0,36504.0,,2025-10-23 09:52:00,
119003,1,sale,-0.016,36505.0,,2025-10-23 17:23:00,
119004,2,sale,-0.1,36505.0,,2025-10-23 17:23:00,
119005,5,sale,-20.0,36505.0,,2025-10-23 17:23:00,
119006,7,sale,-0.15,36505.0,,2025-10-23 17:23:00,
119007,16,sale,-1.0,36505.0,,2025-10-23 17:23:00,
119008,14,sale,-0.5,36506.0,,2025-10-23 17:23:00,
119009,7,sale,-0.2,36506.0,,2025-10-23 17:23:00,
119010,16,sale,-2.0,36506.0,,2025-10-23 17:23:00,
119011,1,sale,-0.018,36507.0,,2025-10-23 17:23:00,
119012,2,sale,-0.12,36507.0,,2025-10-23 17:23:00,
119013,15,sale,-1.0,36507.0,,2025-10-23 17:23:00,
119014,13,sale,-1.0,36508.0,,2025-10-23 10:07:00,
119015,15,sale,-1.0,36508.0,,2025-10-23 10:07:00,
119016,13,sale,-2.0,36509.0,,2025-10-23 09:38:00,
119017,15,sale,-2.0,36509.0,,2025-10-23 09:38:00,
119018,13,sale,-1.0,36510.0,,2025-10-23 09:38:00,
119019,15,sale,-1.0,36510.0,,2025-10-23 09:38:00,
119020,1,sale,-0.016,36511.0,,2025-10-23 15:38:00,
119021,2,sale,-0.1,36511.0,,2025-10-23 15:38:00,
119022,5,sale,-20.0,36511.0,,2025-10-23 15:38:00,
119023,7,sale,-0.15,36511.0,,2025-10-23 15:38:00,
119024,16,sale,-1.0,36511.0,,2025-10-23 15:38:00,
119025,1,sale,-0.04,36512.0,,2025-10-23 17:10:00,
119026,15,sale,-2.0,36512.0,,2025-10-23 17:10:00,
119027,6,sale,-0.03,36513.0,,2025-10-23 15:33:00,
119028,2,sale,-0.18,36513.0,,2025-10-23 15:33:00,
119029,15,sale,-1.0,36513.0,,2025-10-23 15:33:00,
119030,1,sale,-0.016,36514.0,,2025-10-23 15:33:00,
119031,2,sale,-0.1,36514.0,,2025-10-23 15:33:00,
119032,5,sale,-20.0,36514.0,,2025-10-23 15:33:00,
119033,7,sale,-0.15,36514.0,,2025-10-23 15:33:00,
119034,16,sale,-1.0,36514.0,,2025-10-23 15:33:00,
119035,13,sale,-1.0,36515.0,,2025-10-23 17:25:00,
119036,7,sale,-0.12,36515.0,,2025-10-23 17:25:00,
119037,16,sale,-1.0,36515.0,,2025-10-23 17:25:00,
119038,1,sale,-0.02,36516.0,,2025-10-23 17:25:00,
119039,18,sale,-0.015,36516.0,,2025-10-23 17:25:00,
119040,7,sale,-0.15,36516.0,,2025-10-23 17:25:00,
119041,16,sale,-1.0,36516.0,,2025-10-23 17:25:00,
119042,11,sale,-1.0,36517.0,,2025-10-23 19:24:00,
119043,17,sale,-1.0,36517.0,,2025-10-23 19:24:00,
119044,1,sale,-0.018,36518.0,,2025-10-23 19:24:00,
119045,2,sale,-0.15,36518.0,,2025-10-23 19:24:00,
119046,7,sale,-0.12,36518.0,,2025-10-23 19:24:00,
119047,16,sale,-1.0,36518.0,,2025-10-23 19:24:00,
119048,6,sale,-0.03,36519.0,,2025-10-23 07:56:00,
119049,2,sale,-0.18,36519.0,,2025-10-23 07:56:00,
119050,15,sale,-1.0,36519.0,,2025-10-23 07:56:00,
119051,6,sale,-0.03,36520.0,,2025-10-23 10:24:00,
119052,2,sale,-0.18,36520.0,,2025-10-23 10:24:00,
119053,15,sale,-1.0,36520.0,,2025-10-23 10:24:00,
119054,13,sale,-1.0,36521.0,,2025-10-23 08:37:00,
119055,7,sale,-0.12,36521.0,,2025-10-23 08:37:00,
119056,16,sale,-1.0,36521.0,,2025-10-23 08:37:00,
119057,13,sale,-1.0,36522.0,,2025-10-23 08:37:00,
119058,15,sale,-1.0,36522.0,,2025-10-23 08:37:00,
119059,1,sale,-0.016,36523.0,,2025-10-23 08:37:00,
119060,2,sale,-0.1,36523.0,,2025-10-23 08:37:00,
119061,5,sale,-20.0,36523.0,,2025-10-23 08:37:00,
119062,7,sale,-0.15,36523.0,,2025-10-23 08:37:00,
119063,16,sale,-1.0,36523.0,,2025-10-23 08:37:00,
119064,11,sale,-1.0,36524.0,,2025-10-23 07:23:00,
119065,17,sale,-1.0,36524.0,,2025-10-23 07:23:00,
119066,11,sale,-1.0,36525.0,,2025-10-23 10:20:00,
119067,17,sale,-1.0,36525.0,,2025-10-23 10:20:00,
119068,1,sale,-0.02,36526.0,,2025-10-23 10:20:00,
119069,15,sale,-1.0,36526.0,,2025-10-23 10:20:00,
119070,13,sale,-2.0,36527.0,,2025-10-23 16:43:00,
119071,15,sale,-2.0,36527.0,,2025-10-23 16:43:00,
119072,1,sale,-0.032,36528.0,,2025-10-23 13:25:00,
119073,2,sale,-0.2,36528.0,,2025-10-23 13:25:00,
119074,5,sale,-40.0,36528.0,,2025-10-23 13:25:00,
119075,7,sale,-0.3,36528.0,,2025-10-23 13:25:00,
119076,16,sale,-2.0,36528.0,,2025-10-23 13:25:00,
119077,1,sale,-0.018,36529.0,,2025-10-23 18:51:00,
119078,2,sale,-0.12,36529.0,,2025-10-23 18:51:00,
119079,15,sale,-1.0,36529.0,,2025-10-23 18:51:00,
119080,1,sale,-0.018,36530.0,,2025-10-23 16:54:00,
119081,2,sale,-0.15,36530.0,,2025-10-23 16:54:00,
119082,15,sale,-1.0,36530.0,,2025-10-23 16:54:00,
119083,1,sale,-0.018,36531.0,,2025-10-23 12:32:00,
119084,2,sale,-0.12,36531.0,,2025-10-23 12:32:00,
119085,15,sale,-1.0,36531.0,,2025-10-23 12:32:00,
119086,1,sale,-0.018,36532.0,,2025-10-23 11:51:00,
119087,2,sale,-0.12,36532.0,,2025-10-23 11:51:00,
119088,15,sale,-1.0,36532.0,,2025-10-23 11:51:00,
119089,1,sale,-0.02,36533.0,,2025-10-23 19:21:00,
119090,18,sale,-0.015,36533.0,,2025-10-23 19:21:00,
119091,7,sale,-0.15,36533.0,,2025-10-23 19:21:00,
119092,16,sale,-1.0,36533.0,,2025-10-23 19:21:00,
119093,1,sale,-0.02,36534.0,,2025-10-23 19:21:00,
119094,15,sale,-1.0,36534.0,,2025-10-23 19:21:00,
119095,13,sale,-1.0,36535.0,,2025-10-23 19:21:00,
119096,7,sale,-0.12,36535.0,,2025-10-23 19:21:00,
119097,16,sale,-1.0,36535.0,,2025-10-23 19:21:00,
119098,13,sale,-1.0,36536.0,,2025-10-23 17:52:00,
119099,7,sale,-0.12,36536.0,,2025-10-23 17:52:00,
119100,16,sale,-1.0,36536.0,,2025-10-23 17:52:00,
119101,14,sale,-0.25,36537.0,,2025-10-23 12:57:00,
119102,7,sale,-0.1,36537.0,,2025-10-23 12:57:00,
119103,16,sale,-1.0,36537.0,,2025-10-23 12:57:00,
119104,1,sale,-0.018,36538.0,,2025-10-23 12:57:00,
119105,2,sale,-0.12,36538.0,,2025-10-23 12:57:00,
119106,15,sale,-1.0,36538.0,,2025-10-23 12:57:00,
119107,14,sale,-0.25,36539.0,,2025-10-23 09:07:00,
119108,7,sale,-0.1,36539.0,,2025-10-23 09:07:00,
119109,16,sale,-1.0,36539.0,,2025-10-23 09:07:00,
119110,1,sale,-0.018,36540.0,,2025-10-23 09:07:00,
119111,2,sale,-0.15,36540.0,,2025-10-23 09:07:00,
119112,15,sale,-1.0,36540.0,,2025-10-23 09:07:00,
119113,1,sale,-0.02,36541.0,,2025-10-23 16:15:00,
119114,15,sale,-1.0,36541.0,,2025-10-23 16:15:00,
119115,1,sale,-0.018,36542.0,,2025-10-23 17:22:00,
119116,2,sale,-0.15,36542.0,,2025-10-23 17:22:00,
119117,7,sale,-0.12,36542.0,,2025-10-23 17:22:00,
119118,16,sale,-1.0,36542.0,,2025-10-23 17:22:00,
119119,13,sale,-1.0,36543.0,,2025-10-23 17:22:00,
119120,7,sale,-0.12,36543.0,,2025-10-23 17:22:00,
119121,16,sale,-1.0,36543.0,,2025-10-23 17:22:00,
119122,13,sale,-1.0,36544.0,,2025-10-23 17:22:00,
119123,15,sale,-1.0,36544.0,,2025-10-23 17:22:00,
119124,8,sale,-2.0,36545.0,,2025-10-23 09:08:00,
119125,9,sale,-0.08,36545.0,,2025-10-23 09:08:00,
119126,10,sale,-0.06,36545.0,,2025-10-23 09:08:00,
119127,12,sale,-0.01,36545.0,,2025-10-23 09:08:00,
119128,17,sale,-1.0,36545.0,,2025-10-23 09:08:00,
119129,1,sale,-0.02,36546.0,,2025-10-23 09:08:00,
119130,18,sale,-0.015,36546.0,,2025-10-23 09:08:00,
119131,7,sale,-0.15,36546.0,,2025-10-23 09:08:00,
119132,16,sale,-1.0,36546.0,,2025-10-23 09:08:00,
119133,14,sale,-0.25,36547.0,,2025-10-23 18:37:00,
119134,7,sale,-0.1,36547.0,,2025-10-23 18:37:00,
119135,16,sale,-1.0,36547.0,,2025-10-23 18:37:00,
119136,1,sale,-0.018,36548.0,,2025-10-23 19:26:00,
119137,2,sale,-0.15,36548.0,,2025-10-23 19:26:00,
119138,7,sale,-0.12,36548.0,,2025-10-23 19:26:00,
119139,16,sale,-1.0,36548.0,,2025-10-23 19:26:00,
119140,1,sale,-0.018,36549.0,,2025-10-23 10:37:00,
119141,2,sale,-0.15,36549.0,,2025-10-23 10:37:00,
119142,15,sale,-1.0,36549.0,,2025-10-23 10:37:00,
119143,1,sale,-0.018,36550.0,,2025-10-23 10:37:00,
119144,2,sale,-0.15,36550.0,,2025-10-23 10:37:00,
119145,15,sale,-1.0,36550.0,,2025-10-23 10:37:00,
119146,11,sale,-1.0,36551.0,,2025-10-23 13:26:00,
119147,17,sale,-1.0,36551.0,,2025-10-23 13:26:00,
119148,1,sale,-0.018,36552.0,,2025-10-23 13:51:00,
119149,2,sale,-0.15,36552.0,,2025-10-23 13:51:00,
119150,15,sale,-1.0,36552.0,,2025-10-23 13:51:00,
119151,11,sale,-1.0,36553.0,,2025-10-23 10:28:00,
119152,17,sale,-1.0,36553.0,,2025-10-23 10:28:00,
119153,1,sale,-0.032,36554.0,,2025-10-23 14:29:00,
119154,2,sale,-0.2,36554.0,,2025-10-23 14:29:00,
119155,5,sale,-40.0,36554.0,,2025-10-23 14:29:00,
119156,7,sale,-0.3,36554.0,,2025-10-23 14:29:00,
119157,16,sale,-2.0,36554.0,,2025-10-23 14:29:00,
119158,1,sale,-0.018,36555.0,,2025-10-23 12:31:00,
119159,2,sale,-0.15,36555.0,,2025-10-23 12:31:00,
119160,15,sale,-1.0,36555.0,,2025-10-23 12:31:00,
119161,1,sale,-0.018,36556.0,,2025-10-23 10:43:00,
119162,2,sale,-0.15,36556.0,,2025-10-23 10:43:00,
119163,15,sale,-1.0,36556.0,,2025-10-23 10:43:00,
119164,13,sale,-2.0,36557.0,,2025-10-23 10:43:00,
119165,15,sale,-2.0,36557.0,,2025-10-23 10:43:00,
119166,1,sale,-0.018,36558.0,,2025-10-23 10:43:00,
119167,2,sale,-0.15,36558.0,,2025-10-23 10:43:00,
119168,7,sale,-0.12,36558.0,,2025-10-23 10:43:00,
119169,16,sale,-1.0,36558.0,,2025-10-23 10:43:00,
119170,1,sale,-0.036,36559.0,,2025-10-23 15:25:00,
119171,2,sale,-0.3,36559.0,,2025-10-23 15:25:00,
119172,15,sale,-2.0,36559.0,,2025-10-23 15:25:00,
119173,8,sale,-2.0,36560.0,,2025-10-23 09:06:00,
119174,9,sale,-0.08,36560.0,,2025-10-23 09:06:00,
119175,10,sale,-0.06,36560.0,,2025-10-23 09:06:00,
119176,12,sale,-0.01,36560.0,,2025-10-23 09:06:00,
119177,17,sale,-1.0,36560.0,,2025-10-23 09:06:00,
119178,13,sale,-2.0,36561.0,,2025-10-23 09:06:00,
119179,7,sale,-0.24,36561.0,,2025-10-23 09:06:00,
119180,16,sale,-2.0,36561.0,,2025-10-23 09:06:00,
119181,13,sale,-2.0,36562.0,,2025-10-23 11:43:00,
119182,15,sale,-2.0,36562.0,,2025-10-23 11:43:00,
119183,1,sale,-0.018,36563.0,,2025-10-23 08:15:00,
119184,2,sale,-0.15,36563.0,,2025-10-23 08:15:00,
119185,7,sale,-0.12,36563.0,,2025-10-23 08:15:00,
119186,16,sale,-1.0,36563.0,,2025-10-23 08:15:00,
119187,1,sale,-0.018,36564.0,,2025-10-23 08:15:00,
119188,2,sale,-0.15,36564.0,,2025-10-23 08:15:00,
119189,7,sale,-0.12,36564.0,,2025-10-23 08:15:00,
119190,16,sale,-1.0,36564.0,,2025-10-23 08:15:00,
119191,11,sale,-1.0,36565.0,,2025-10-23 08:15:00,
119192,17,sale,-1.0,36565.0,,2025-10-23 08:15:00,
119193,1,sale,-0.018,36566.0,,2025-10-23 13:37:00,
119194,2,sale,-0.15,36566.0,,2025-10-23 13:37:00,
119195,15,sale,-1.0,36566.0,,2025-10-23 13:37:00,
119196,6,sale,-0.03,36567.0,,2025-10-23 10:47:00,
119197,2,sale,-0.18,36567.0,,2025-10-23 10:47:00,
119198,15,sale,-1.0,36567.0,,2025-10-23 10:47:00,
119199,1,sale,-0.02,36568.0,,2025-10-23 20:57:00,
119200,18,sale,-0.015,36568.0,,2025-10-23 20:57:00,
119201,7,sale,-0.15,36568.0,,2025-10-23 20:57:00,
119202,16,sale,-1.0,36568.0,,2025-10-23 20:57:00,
119203,11,sale,-1.0,36569.0,,2025-10-23 09:32:00,
119204,17,sale,-1.0,36569.0,,2025-10-23 09:32:00,
119205,14,sale,-0.25,36570.0,,2025-10-23 09:32:00,
119206,7,sale,-0.1,36570.0,,2025-10-23 09:32:00,
119207,16,sale,-1.0,36570.0,,2025-10-23 09:32:00,
119208,1,sale,-0.02,36571.0,,2025-10-23 16:21:00,
119209,15,sale,-1.0,36571.0,,2025-10-23 16:21:00,
119210,1,sale,-0.02,36572.0,,2025-10-23 18:24:00,
119211,15,sale,-1.0,36572.0,,2025-10-23 18:24:00,
119212,1,sale,-0.016,36573.0,,2025-10-23 13:34:00,
119213,2,sale,-0.1,36573.0,,2025-10-23 13:34:00,
119214,5,sale,-20.0,36573.0,,2025-10-23 13:34:00,
119215,7,sale,-0.15,36573.0,,2025-10-23 13:34:00,
119216,16,sale,-1.0,36573.0,,2025-10-23 13:34:00,
119217,11,sale,-1.0,36574.0,,2025-10-23 17:24:00,
119218,17,sale,-1.0,36574.0,,2025-10-23 17:24:00,
119219,1,sale,-0.018,36575.0,,2025-10-24 13:00:00,
119220,2,sale,-0.15,36575.0,,2025-10-24 13:00:00,
119221,7,sale,-0.12,36575.0,,2025-10-24 13:00:00,
119222,16,sale,-1.0,36575.0,,2025-10-24 13:00:00,
119223,8,sale,-2.0,36576.0,,2025-10-24 13:00:00,
119224,9,sale,-0.08,36576.0,,2025-10-24 13:00:00,
119225,10,sale,-0.06,36576.0,,2025-10-24 13:00:00,
119226,12,sale,-0.01,36576.0,,2025-10-24 13:00:00,
119227,17,sale,-1.0,36576.0,,2025-10-24 13:00:00,
119228,8,sale,-2.0,36577.0,,2025-10-24 20:37:00,
119229,9,sale,-0.08,36577.0,,2025-10-24 20:37:00,
119230,10,sale,-0.06,36577.0,,2025-10-24 20:37:00,
119231,12,sale,-0.01,36577.0,,2025-10-24 20:37:00,
119232,17,sale,-1.0,36577.0,,2025-10-24 20:37:00,
119233,1,sale,-0.02,36578.0,,2025-10-24 16:49:00,
