order_id,branch_id,created_at,in_or_out,payment_method
24940,2,2025-11-14 14:46:00,dine_in,cash
24941,2,2025-11-14 12:08:00,takeout,cash
24942,2,2025-11-14 13:26:00,takeout,cash
24943,2,2025-11-14 16:53:00,dine_in,card
24944,2,2025-11-14 09:40:00,takeout,cash
24945,2,2025-11-14 09:56:00,takeout,card
24946,2,2025-11-14 16:54:00,dine_in,card
24947,2,2025-11-14 10:38:00,takeout,cash
24948,2,2025-11-14 14:09:00,dine_in,cash
24949,2,2025-11-14 20:14:00,takeout,cash
24950,2,2025-11-14 18:36:00,takeout,card
24951,2,2025-11-14 10:40:00,takeout,card
24952,2,2025-11-14 14:51:00,takeout,cash
24953,2,2025-11-14 19:32:00,dine_in,card
24954,2,2025-11-14 11:09:00,takeout,cash
24955,2,2025-11-14 13:42:00,dine_in,cash
24956,2,2025-11-14 12:00:00,takeout,card
24957,2,2025-11-14 07:11:00,dine_in,card
24958,2,2025-11-14 08:01:00,takeout,card
24959,2,2025-11-14 09:27:00,dine_in,card
24960,1,2025-11-15 16:29:00,takeout,cash
24961,1,2025-11-15 17:06:00,takeout,cash
24962,1,2025-11-15 14:09:00,dine_in,cash
24963,1,2025-11-15 16:16:00,takeout,card
24964,1,2025-11-15 10:01:00,dine_in,card
24965,1,2025-11-15 13:39:00,takeout,card
24966,1,2025-11-15 17:06:00,dine_in,cash
24967,1,2025-11-15 15:16:00,dine_in,card
24968,1,2025-11-15 14:31:00,dine_in,card
24969,1,2025-11-15 16:14:00,dine_in,card
24970,1,2025-11-15 16:33:00,dine_in,card
24971,1,2025-11-15 16:25:00,dine_in,cash
24972,1,2025-11-15 11:07:00,dine_in,cash
24973,1,2025-11-15 09:20:00,dine_in,cash
24974,1,2025-11-15 09:02:00,dine_in,cash
24975,1,2025-11-15 18:50:00,takeout,cash
24976,1,2025-11-15 08:33:00,takeout,card
24977,1,2025-11-15 14:18:00,dine_in,card
24978,1,2025-11-15 11:29:00,takeout,cash
24979,1,2025-11-15 08:44:00,dine_in,card
24980,1,2025-11-15 08:39:00,dine_in,card
24981,1,2025-11-15 17:45:00,dine_in,cash
24982,1,2025-11-15 12:20:00,takeout,cash
24983,1,2025-11-15 14:29:00,dine_in,card
24984,1,2025-11-15 17:53:00,dine_in,cash
24985,1,2025-11-15 17:24:00,takeout,cash
24986,1,2025-11-15 17:27:00,dine_in,cash
24987,1,2025-11-15 11:20:00,dine_in,cash
24988,1,2025-11-15 08:05:00,dine_in,cash
24989,1,2025-11-15 17:33:00,dine_in,cash
24990,1,2025-11-15 12:08:00,dine_in,card
24991,1,2025-11-15 13:02:00,takeout,card
24992,1,2025-11-15 10:45:00,dine_in,cash
24993,1,2025-11-15 16:16:00,dine_in,card
24994,1,2025-11-15 13:28:00,takeout,cash
24995,2,2025-11-15 17:18:00,takeout,card
24996,2,2025-11-15 15:31:00,dine_in,cash
24997,2,2025-11-15 18:50:00,takeout,cash
24998,2,2025-11-15 16:05:00,takeout,card
24999,2,2025-11-15 15:25:00,dine_in,card
25000,2,2025-11-15 08:49:00,dine_in,cash
25001,2,2025-11-15 08:03:00,takeout,card
25002,2,2025-11-15 13:36:00,dine_in,cash
25003,2,2025-11-15 14:45:00,takeout,cash
25004,2,2025-11-15 16:45:00,takeout,cash
25005,2,2025-11-15 12:52:00,takeout,cash
25006,2,2025-11-15 16:36:00,dine_in,cash
25007,2,2025-11-15 17:13:00,takeout,cash
25008,2,2025-11-15 09:55:00,dine_in,card
25009,2,2025-11-15 09:41:00,takeout,cash
25010,2,2025-11-15 19:28:00,dine_in,cash
25011,2,2025-11-15 16:21:00,takeout,cash
25012,2,2025-11-15 08:26:00,takeout,card
25013,2,2025-11-15 12:02:00,dine_in,cash
25014,2,2025-11-15 13:19:00,takeout,card
25015,2,2025-11-15 13:28:00,takeout,card
25016,2,2025-11-15 09:06:00,takeout,card
25017,2,2025-11-15 10:43:00,dine_in,card
25018,2,2025-11-15 10:38:00,takeout,card
25019,2,2025-11-15 19:16:00,dine_in,cash
25020,2,2025-11-15 15:58:00,takeout,cash
25021,2,2025-11-15 16:22:00,takeout,cash
25022,2,2025-11-15 18:29:00,dine_in,cash
25023,2,2025-11-15 10:31:00,dine_in,card
25024,2,2025-11-15 17:41:00,takeout,card
25025,2,2025-11-15 16:09:00,dine_in,cash
25026,2,2025-11-15 08:44:00,dine_in,card
25027,2,2025-11-15 07:08:00,dine_in,cash
25028,2,2025-11-15 09:26:00,takeout,cash
25029,1,2025-11-16 17:07:00,dine_in,cash
25030,1,2025-11-16 16:46:00,dine_in,cash
25031,1,2025-11-16 16:11:00,dine_in,cash
25032,1,2025-11-16 20:43:00,takeout,card
25033,1,2025-11-16 13:13:00,dine_in,cash
25034,1,2025-11-16 14:21:00,dine_in,cash
25035,1,2025-11-16 17:09:00,takeout,card
25036,1,2025-11-16 18:02:00,dine_in,cash
25037,1,2025-11-16 12:32:00,dine_in,card
25038,1,2025-11-16 14:43:00,takeout,cash
25039,1,2025-11-16 15:41:00,dine_in,cash
25040,1,2025-11-16 11:25:00,takeout,card
25041,1,2025-11-16 20:57:00,takeout,card
25042,1,2025-11-16 09:40:00,takeout,card
25043,1,2025-11-16 14:49:00,dine_in,card
25044,1,2025-11-16 10:36:00,dine_in,card
25045,1,2025-11-16 11:17:00,dine_in,cash
25046,1,2025-11-16 08:32:00,dine_in,cash
25047,1,2025-11-16 12:35:00,takeout,card
25048,1,2025-11-16 18:47:00,dine_in,cash
25049,2,2025-11-16 08:24:00,takeout,cash
25050,2,2025-11-16 07:45:00,takeout,card
25051,2,2025-11-16 11:58:00,takeout,card
25052,2,2025-11-16 09:30:00,takeout,card
25053,2,2025-11-16 19:24:00,takeout,cash
25054,2,2025-11-16 14:17:00,takeout,cash
25055,2,2025-11-16 19:38:00,dine_in,card
25056,2,2025-11-16 07:19:00,dine_in,card
25057,2,2025-11-16 07:57:00,takeout,card
25058,2,2025-11-16 10:28:00,dine_in,cash
25059,2,2025-11-16 07:40:00,takeout,card
25060,2,2025-11-16 16:16:00,dine_in,cash
25061,2,2025-11-16 09:48:00,dine_in,cash
25062,2,2025-11-16 11:44:00,dine_in,card
25063,2,2025-11-16 19:12:00,takeout,cash
25064,2,2025-11-16 08:53:00,takeout,card
25065,2,2025-11-16 15:37:00,takeout,cash
25066,2,2025-11-16 10:06:00,dine_in,card
25067,2,2025-11-16 14:55:00,takeout,card
25068,2,2025-11-16 07:05:00,takeout,card
25069,1,2025-11-17 12:08:00,dine_in,cash
25070,1,2025-11-17 13:21:00,takeout,cash
25071,1,2025-11-17 07:09:00,dine_in,cash
25072,1,2025-11-17 09:11:00,takeout,card
25073,1,2025-11-17 17:28:00,dine_in,card
25074,1,2025-11-17 10:04:00,takeout,card
25075,1,2025-11-17 10:33:00,dine_in,card
25076,1,2025-11-17 18:25:00,takeout,card
25077,1,2025-11-17 17:25:00,dine_in,card
25078,1,2025-11-17 12:25:00,dine_in,cash
25079,1,2025-11-17 10:21:00,takeout,card
25080,1,2025-11-17 19:30:00,dine_in,card
25081,1,2025-11-17 09:30:00,takeout,card
25082,1,2025-11-17 07:45:00,takeout,card
25083,1,2025-11-17 14:32:00,takeout,cash
25084,1,2025-11-17 10:38:00,dine_in,card
25085,1,2025-11-17 07:22:00,dine_in,cash
25086,1,2025-11-17 13:38:00,takeout,card
25087,1,2025-11-17 08:13:00,dine_in,card
25088,1,2025-11-17 08:03:00,takeout,card
25089,1,2025-11-17 18:01:00,takeout,card
25090,1,2025-11-17 08:08:00,dine_in,card
25091,1,2025-11-17 08:02:00,dine_in,cash
25092,1,2025-11-17 12:28:00,dine_in,cash
25093,1,2025-11-17 07:14:00,dine_in,card
25094,1,2025-11-17 16:45:00,takeout,card
25095,2,2025-11-17 17:31:00,takeout,cash
25096,2,2025-11-17 12:26:00,dine_in,cash
25097,2,2025-11-17 17:57:00,takeout,card
25098,2,2025-11-17 14:38:00,takeout,card
25099,2,2025-11-17 20:33:00,dine_in,card
25100,2,2025-11-17 12:06:00,dine_in,cash
25101,2,2025-11-17 09:29:00,dine_in,card
25102,2,2025-11-17 13:34:00,takeout,card
25103,2,2025-11-17 12:41:00,dine_in,card
25104,2,2025-11-17 11:39:00,dine_in,card
25105,2,2025-11-17 19:45:00,takeout,card
25106,2,2025-11-17 16:13:00,dine_in,cash
25107,2,2025-11-17 07:21:00,dine_in,cash
25108,2,2025-11-17 16:28:00,dine_in,card
25109,2,2025-11-17 08:13:00,dine_in,card
25110,2,2025-11-17 20:07:00,dine_in,cash
25111,2,2025-11-17 20:32:00,takeout,cash
25112,2,2025-11-17 19:15:00,dine_in,cash
25113,2,2025-11-17 19:56:00,takeout,card
25114,1,2025-11-18 15:05:00,dine_in,card
25115,1,2025-11-18 12:35:00,dine_in,card
25116,1,2025-11-18 13:57:00,takeout,card
25117,1,2025-11-18 12:24:00,dine_in,cash
25118,1,2025-11-18 09:02:00,dine_in,card
25119,1,2025-11-18 16:04:00,dine_in,card
25120,1,2025-11-18 10:30:00,dine_in,card
25121,1,2025-11-18 14:40:00,dine_in,card
25122,1,2025-11-18 12:41:00,dine_in,cash
25123,1,2025-11-18 17:47:00,dine_in,card
25124,1,2025-11-18 10:22:00,takeout,card
25125,1,2025-11-18 19:06:00,takeout,cash
25126,1,2025-11-18 09:13:00,dine_in,cash
25127,1,2025-11-18 10:55:00,dine_in,card
25128,1,2025-11-18 11:14:00,dine_in,cash
25129,1,2025-11-18 19:03:00,takeout,card
25130,1,2025-11-18 16:54:00,takeout,card
25131,1,2025-11-18 09:12:00,dine_in,card
25132,1,2025-11-18 07:32:00,takeout,cash
25133,1,2025-11-18 09:46:00,takeout,card
25134,1,2025-11-18 13:23:00,dine_in,card
25135,1,2025-11-18 17:45:00,takeout,cash
25136,1,2025-11-18 11:01:00,takeout,cash
25137,1,2025-11-18 18:31:00,dine_in,cash
25138,2,2025-11-18 09:18:00,takeout,cash
25139,2,2025-11-18 14:58:00,takeout,card
25140,2,2025-11-18 19:37:00,takeout,card
25141,2,2025-11-18 09:08:00,dine_in,card
25142,2,2025-11-18 10:33:00,takeout,card
25143,2,2025-11-18 17:29:00,dine_in,card
25144,2,2025-11-18 14:20:00,dine_in,cash
25145,2,2025-11-18 12:55:00,takeout,card
25146,2,2025-11-18 09:49:00,takeout,card
25147,2,2025-11-18 17:22:00,dine_in,cash
25148,2,2025-11-18 12:12:00,dine_in,card
25149,2,2025-11-18 08:58:00,dine_in,cash
25150,2,2025-11-18 08:27:00,dine_in,cash
25151,2,2025-11-18 07:39:00,dine_in,cash
25152,2,2025-11-18 09:56:00,dine_in,card
25153,2,2025-11-18 08:50:00,takeout,cash
25154,2,2025-11-18 17:31:00,takeout,cash
25155,2,2025-11-18 10:51:00,takeout,card
25156,2,2025-11-18 18:34:00,dine_in,card
25157,2,2025-11-18 13:19:00,dine_in,cash
25158,2,2025-11-18 18:09:00,dine_in,card
25159,2,2025-11-18 09:04:00,takeout,card
25160,2,2025-11-18 09:37:00,dine_in,card
25161,2,2025-11-18 08:09:00,dine_in,card
25162,2,2025-11-18 16:32:00,dine_in,cash
25163,2,2025-11-18 19:53:00,takeout,card
25164,2,2025-11-18 16:00:00,dine_in,card
25165,2,2025-11-18 18:12:00,takeout,card
25166,1,2025-11-19 09:15:00,takeout,card
25167,1,2025-11-19 10:47:00,dine_in,card
25168,1,2025-11-19 09:34:00,dine_in,card
25169,1,2025-11-19 12:44:00,dine_in,cash
25170,1,2025-11-19 10:02:00,takeout,cash
25171,1,2025-11-19 18:34:00,takeout,cash
25172,1,2025-11-19 16:00:00,dine_in,cash
25173,1,2025-11-19 20:35:00,dine_in,cash
25174,1,2025-11-19 15:26:00,dine_in,cash
25175,1,2025-11-19 09:38:00,dine_in,cash
25176,1,2025-11-19 10:31:00,dine_in,cash
25177,1,2025-11-19 19:50:00,takeout,card
25178,1,2025-11-19 10:06:00,takeout,card
25179,1,2025-11-19 12:39:00,dine_in,cash
25180,1,2025-11-19 14:10:00,dine_in,card
25181,1,2025-11-19 13:50:00,dine_in,card
25182,1,2025-11-19 17:25:00,dine_in,card
25183,1,2025-11-19 20:36:00,dine_in,card
25184,1,2025-11-19 07:36:00,dine_in,cash
25185,1,2025-11-19 10:48:00,takeout,card
25186,1,2025-11-19 16:43:00,takeout,cash
25187,1,2025-11-19 08:04:00,dine_in,cash
25188,1,2025-11-19 09:59:00,takeout,cash
25189,1,2025-11-19 07:56:00,dine_in,card
25190,1,2025-11-19 10:30:00,takeout,card
25191,1,2025-11-19 20:45:00,takeout,card
25192,1,2025-11-19 09:41:00,takeout,cash
25193,1,2025-11-19 14:40:00,dine_in,card
25194,2,2025-11-19 17:35:00,dine_in,cash
25195,2,2025-11-19 15:56:00,dine_in,card
25196,2,2025-11-19 10:46:00,takeout,card
25197,2,2025-11-19 14:58:00,dine_in,cash
25198,2,2025-11-19 15:20:00,takeout,cash
25199,2,2025-11-19 19:41:00,dine_in,cash
25200,2,2025-11-19 09:19:00,dine_in,card
25201,2,2025-11-19 19:11:00,dine_in,cash
25202,2,2025-11-19 07:50:00,takeout,cash
25203,2,2025-11-19 18:46:00,takeout,card
25204,2,2025-11-19 20:59:00,dine_in,cash
25205,2,2025-11-19 13:59:00,takeout,card
25206,2,2025-11-19 13:13:00,dine_in,cash
25207,2,2025-11-19 16:09:00,dine_in,cash
25208,2,2025-11-19 20:22:00,takeout,card
25209,2,2025-11-19 08:02:00,takeout,cash
25210,2,2025-11-19 17:17:00,dine_in,card
25211,2,2025-11-19 16:56:00,takeout,card
25212,2,2025-11-19 15:24:00,takeout,cash
25213,2,2025-11-19 17:06:00,dine_in,cash
25214,2,2025-11-19 12:54:00,dine_in,card
25215,2,2025-11-19 16:29:00,dine_in,cash
25216,2,2025-11-19 14:04:00,takeout,cash
25217,2,2025-11-19 15:38:00,takeout,cash
25218,1,2025-11-20 18:59:00,dine_in,cash
25219,1,2025-11-20 14:53:00,dine_in,cash
25220,1,2025-11-20 09:43:00,dine_in,card
25221,1,2025-11-20 09:25:00,takeout,cash
25222,1,2025-11-20 17:32:00,dine_in,card
25223,1,2025-11-20 19:25:00,takeout,card
25224,1,2025-11-20 09:50:00,dine_in,cash
25225,1,2025-11-20 20:16:00,takeout,cash
25226,1,2025-11-20 20:00:00,dine_in,cash
25227,1,2025-11-20 07:47:00,dine_in,card
25228,1,2025-11-20 09:22:00,dine_in,card
25229,1,2025-11-20 15:42:00,dine_in,card
25230,1,2025-11-20 15:15:00,dine_in,cash
25231,1,2025-11-20 09:35:00,dine_in,cash
25232,1,2025-11-20 10:37:00,dine_in,card
25233,1,2025-11-20 12:07:00,dine_in,cash
25234,1,2025-11-20 09:26:00,dine_in,card
25235,1,2025-11-20 17:53:00,takeout,cash
25236,1,2025-11-20 08:32:00,dine_in,card
25237,1,2025-11-20 16:10:00,takeout,card
25238,1,2025-11-20 09:59:00,dine_in,card
25239,1,2025-11-20 19:05:00,dine_in,cash
25240,1,2025-11-20 20:02:00,takeout,card
25241,1,2025-11-20 20:06:00,dine_in,card
25242,1,2025-11-20 13:02:00,takeout,card
25243,2,2025-11-20 13:56:00,dine_in,card
25244,2,2025-11-20 16:39:00,dine_in,card
25245,2,2025-11-20 16:25:00,dine_in,card
25246,2,2025-11-20 16:32:00,takeout,card
25247,2,2025-11-20 17:15:00,takeout,card
25248,2,2025-11-20 15:01:00,dine_in,card
25249,2,2025-11-20 16:50:00,dine_in,card
25250,2,2025-11-20 18:23:00,takeout,cash
25251,2,2025-11-20 16:20:00,dine_in,card
25252,2,2025-11-20 08:52:00,dine_in,cash
25253,2,2025-11-20 10:52:00,takeout,card
25254,2,2025-11-20 17:15:00,takeout,cash
25255,2,2025-11-20 10:28:00,dine_in,card
25256,2,2025-11-20 09:30:00,takeout,card
25257,2,2025-11-20 12:36:00,takeout,cash
25258,2,2025-11-20 18:32:00,takeout,card
25259,2,2025-11-20 16:58:00,takeout,card
25260,2,2025-11-20 17:15:00,dine_in,cash
25261,2,2025-11-20 14:21:00,takeout,card
25262,2,2025-11-20 07:21:00,dine_in,card
25263,2,2025-11-20 13:57:00,takeout,cash
25264,2,2025-11-20 10:58:00,takeout,card
25265,2,2025-11-20 10:12:00,dine_in,cash
25266,2,2025-11-20 17:26:00,dine_in,cash
25267,2,2025-11-20 10:22:00,takeout,card
25268,2,2025-11-20 07:03:00,dine_in,cash
25269,2,2025-11-20 09:24:00,takeout,card
25270,2,2025-11-20 18:17:00,takeout,card
25271,2,2025-11-20 09:40:00,takeout,card
25272,2,2025-11-20 18:47:00,dine_in,card
25273,2,2025-11-20 16:29:00,takeout,card
25274,2,2025-11-20 17:56:00,takeout,cash
25275,2,2025-11-20 17:53:00,dine_in,cash
25276,2,2025-11-20 16:55:00,dine_in,cash
25277,1,2025-11-21 15:08:00,takeout,cash
25278,1,2025-11-21 12:13:00,takeout,card
25279,1,2025-11-21 13:47:00,dine_in,card
25280,1,2025-11-21 12:56:00,takeout,cash
25281,1,2025-11-21 10:38:00,dine_in,cash
25282,1,2025-11-21 19:24:00,dine_in,card
25283,1,2025-11-21 10:26:00,dine_in,card
25284,1,2025-11-21 18:16:00,takeout,card
25285,1,2025-11-21 10:14:00,dine_in,card
25286,1,2025-11-21 09:38:00,takeout,cash
25287,1,2025-11-21 08:54:00,takeout,card
25288,1,2025-11-21 16:46:00,takeout,cash
25289,1,2025-11-21 12:02:00,takeout,card
25290,1,2025-11-21 19:18:00,takeout,card
25291,1,2025-11-21 17:40:00,dine_in,card
25292,1,2025-11-21 14:46:00,dine_in,cash
25293,1,2025-11-21 09:16:00,takeout,cash
25294,1,2025-11-21 08:18:00,dine_in,cash
25295,1,2025-11-21 10:00:00,dine_in,cash
25296,1,2025-11-21 16:54:00,takeout,cash
25297,1,2025-11-21 17:13:00,takeout,card
25298,1,2025-11-21 14:42:00,takeout,cash
25299,1,2025-11-21 08:36:00,takeout,card
25300,1,2025-11-21 14:47:00,dine_in,cash
25301,1,2025-11-21 16:30:00,dine_in,card
25302,1,2025-11-21 09:17:00,dine_in,cash
25303,1,2025-11-21 11:38:00,dine_in,cash
25304,1,2025-11-21 13:10:00,dine_in,card
25305,1,2025-11-21 11:18:00,takeout,card
25306,1,2025-11-21 13:51:00,dine_in,cash
25307,1,2025-11-21 17:24:00,dine_in,cash
25308,1,2025-11-21 17:02:00,takeout,card
25309,1,2025-11-21 18:50:00,dine_in,card
25310,1,2025-11-21 12:38:00,dine_in,card
25311,1,2025-11-21 17:03:00,takeout,card
25312,1,2025-11-21 07:55:00,dine_in,cash
25313,1,2025-11-21 16:09:00,takeout,card
25314,1,2025-11-21 17:38:00,dine_in,card
25315,1,2025-11-21 16:51:00,takeout,card
25316,2,2025-11-21 11:51:00,takeout,card
25317,2,2025-11-21 08:46:00,takeout,cash
25318,2,2025-11-21 09:19:00,dine_in,cash
25319,2,2025-11-21 14:27:00,dine_in,card
25320,2,2025-11-21 20:48:00,takeout,card
25321,2,2025-11-21 20:58:00,dine_in,cash
25322,2,2025-11-21 08:18:00,dine_in,card
25323,2,2025-11-21 10:14:00,dine_in,card
25324,2,2025-11-21 17:03:00,dine_in,card
25325,2,2025-11-21 14:29:00,takeout,card
25326,2,2025-11-21 09:09:00,dine_in,card
25327,2,2025-11-21 09:12:00,dine_in,cash
25328,2,2025-11-21 07:27:00,takeout,card
25329,2,2025-11-21 10:02:00,takeout,card
25330,2,2025-11-21 14:12:00,takeout,cash
25331,2,2025-11-21 08:02:00,dine_in,card
25332,2,2025-11-21 10:50:00,dine_in,card
25333,2,2025-11-21 08:56:00,dine_in,card
25334,2,2025-11-21 08:18:00,dine_in,card
25335,2,2025-11-21 10:39:00,takeout,cash
25336,2,2025-11-21 14:32:00,takeout,cash
25337,2,2025-11-21 20:35:00,dine_in,card
25338,2,2025-11-21 14:30:00,takeout,card
25339,2,2025-11-21 14:10:00,dine_in,card
25340,2,2025-11-21 09:27:00,takeout,card
25341,2,2025-11-21 13:19:00,takeout,cash
25342,2,2025-11-21 12:00:00,dine_in,card
25343,2,2025-11-21 14:35:00,takeout,card
25344,2,2025-11-21 17:10:00,takeout,card
25345,2,2025-11-21 18:22:00,takeout,cash
25346,2,2025-11-21 10:28:00,dine_in,cash
25347,2,2025-11-21 15:26:00,dine_in,card
25348,2,2025-11-21 18:16:00,takeout,card
25349,2,2025-11-21 13:43:00,dine_in,cash
25350,2,2025-11-21 09:39:00,takeout,card
25351,2,2025-11-21 17:40:00,dine_in,card
25352,2,2025-11-21 17:17:00,takeout,card
25353,2,2025-11-21 18:29:00,dine_in,card
25354,2,2025-11-21 08:16:00,dine_in,card
25355,1,2025-11-22 10:11:00,dine_in,card
25356,1,2025-11-22 09:58:00,takeout,card
25357,1,2025-11-22 12:35:00,takeout,cash
25358,1,2025-11-22 20:53:00,takeout,card
25359,1,2025-11-22 13:13:00,takeout,cash
25360,1,2025-11-22 14:07:00,takeout,cash
25361,1,2025-11-22 17:27:00,dine_in,cash
25362,1,2025-11-22 17:22:00,takeout,cash
25363,1,2025-11-22 19:56:00,dine_in,card
25364,1,2025-11-22 17:15:00,dine_in,card
25365,1,2025-11-22 14:28:00,dine_in,cash
25366,1,2025-11-22 17:00:00,dine_in,card
25367,1,2025-11-22 12:58:00,dine_in,cash
25368,1,2025-11-22 13:51:00,takeout,cash
25369,1,2025-11-22 12:01:00,takeout,card
25370,1,2025-11-22 20:14:00,takeout,cash
25371,1,2025-11-22 16:33:00,dine_in,card
25372,1,2025-11-22 08:49:00,dine_in,cash
25373,1,2025-11-22 17:30:00,dine_in,cash
25374,1,2025-11-22 12:05:00,dine_in,card
25375,1,2025-11-22 12:03:00,dine_in,cash
25376,1,2025-11-22 08:58:00,takeout,card
25377,1,2025-11-22 07:40:00,dine_in,cash
25378,1,2025-11-22 17:38:00,takeout,card
25379,1,2025-11-22 09:51:00,dine_in,card
25380,1,2025-11-22 16:48:00,dine_in,card
25381,1,2025-11-22 08:05:00,dine_in,card
25382,1,2025-11-22 13:12:00,takeout,card
25383,1,2025-11-22 20:40:00,dine_in,cash
25384,1,2025-11-22 12:37:00,takeout,card
25385,1,2025-11-22 15:33:00,dine_in,card
25386,1,2025-11-22 08:36:00,takeout,cash
25387,1,2025-11-22 07:33:00,takeout,card
25388,1,2025-11-22 17:47:00,takeout,cash
25389,1,2025-11-22 10:22:00,dine_in,card
25390,1,2025-11-22 16:44:00,dine_in,card
25391,1,2025-11-22 13:26:00,takeout,card
25392,2,2025-11-22 16:00:00,dine_in,card
25393,2,2025-11-22 07:44:00,dine_in,cash
25394,2,2025-11-22 12:29:00,dine_in,cash
25395,2,2025-11-22 09:54:00,dine_in,cash
25396,2,2025-11-22 07:51:00,dine_in,cash
25397,2,2025-11-22 17:35:00,dine_in,cash
25398,2,2025-11-22 10:20:00,dine_in,cash
25399,2,2025-11-22 09:02:00,dine_in,card
25400,2,2025-11-22 19:57:00,takeout,card
25401,2,2025-11-22 18:02:00,takeout,card
25402,2,2025-11-22 09:12:00,dine_in,cash
25403,2,2025-11-22 12:47:00,takeout,card
25404,2,2025-11-22 18:53:00,takeout,cash
25405,2,2025-11-22 09:41:00,dine_in,cash
25406,2,2025-11-22 11:01:00,dine_in,card
25407,2,2025-11-22 15:13:00,dine_in,card
25408,2,2025-11-22 07:51:00,dine_in,cash
25409,2,2025-11-22 08:54:00,takeout,cash
25410,2,2025-11-22 09:29:00,takeout,card
25411,2,2025-11-22 14:43:00,takeout,cash
25412,2,2025-11-22 18:03:00,takeout,cash
25413,2,2025-11-22 12:18:00,dine_in,cash
25414,2,2025-11-22 10:26:00,takeout,card
25415,2,2025-11-22 17:19:00,takeout,cash
25416,2,2025-11-22 17:58:00,dine_in,cash
25417,2,2025-11-22 14:26:00,takeout,cash
25418,2,2025-11-22 14:27:00,dine_in,card
25419,2,2025-11-22 13:14:00,takeout,cash
25420,2,2025-11-22 12:10:00,dine_in,card
25421,2,2025-11-22 12:27:00,dine_in,card
25422,2,2025-11-22 09:16:00,takeout,cash
25423,2,2025-11-22 12:01:00,takeout,cash
25424,2,2025-11-22 19:44:00,dine_in,cash
25425,2,2025-11-22 17:17:00,takeout,card
25426,2,2025-11-22 10:52:00,takeout,cash
25427,2,2025-11-22 14:58:00,dine_in,cash
25428,2,2025-11-22 16:38:00,takeout,cash
25429,2,2025-11-22 12:25:00,dine_in,cash
25430,2,2025-11-22 09:31:00,dine_in,card
25431,2,2025-11-22 12:14:00,dine_in,card
25432,1,2025-11-23 15:07:00,dine_in,card
25433,1,2025-11-23 12:39:00,takeout,card
25434,1,2025-11-23 07:04:00,dine_in,card
25435,1,2025-11-23 12:14:00,dine_in,cash
25436,1,2025-11-23 08:05:00,dine_in,card
25437,1,2025-11-23 07:45:00,takeout,card
25438,1,2025-11-23 09:42:00,takeout,card
25439,1,2025-11-23 11:02:00,takeout,card
25440,1,2025-11-23 08:55:00,dine_in,cash
25441,1,2025-11-23 12:06:00,dine_in,cash
25442,1,2025-11-23 17:29:00,dine_in,cash
25443,1,2025-11-23 10:40:00,dine_in,card
25444,1,2025-11-23 17:25:00,takeout,cash
25445,1,2025-11-23 10:41:00,takeout,cash
25446,1,2025-11-23 09:12:00,dine_in,cash
25447,1,2025-11-23 17:42:00,dine_in,card
25448,1,2025-11-23 08:44:00,dine_in,cash
25449,1,2025-11-23 11:17:00,dine_in,cash
25450,1,2025-11-23 14:40:00,dine_in,card
25451,1,2025-11-23 20:06:00,dine_in,card
25452,1,2025-11-23 09:28:00,dine_in,card
25453,1,2025-11-23 12:06:00,dine_in,cash
25454,1,2025-11-23 13:01:00,dine_in,card
25455,1,2025-11-23 16:13:00,takeout,cash
25456,1,2025-11-23 18:58:00,dine_in,cash
25457,1,2025-11-23 09:02:00,takeout,card
25458,1,2025-11-23 10:03:00,takeout,cash
25459,1,2025-11-23 13:51:00,dine_in,cash
25460,1,2025-11-23 14:58:00,dine_in,card
25461,1,2025-11-23 07:29:00,dine_in,card
25462,1,2025-11-23 11:03:00,dine_in,card
25463,1,2025-11-23 20:25:00,takeout,card
25464,1,2025-11-23 08:30:00,takeout,card
25465,1,2025-11-23 08:21:00,takeout,cash
25466,1,2025-11-23 13:14:00,dine_in,card
25467,1,2025-11-23 08:17:00,dine_in,card
25468,1,2025-11-23 13:54:00,dine_in,cash
25469,2,2025-11-23 12:31:00,dine_in,cash
25470,2,2025-11-23 08:50:00,dine_in,card
25471,2,2025-11-23 15:03:00,dine_in,cash
25472,2,2025-11-23 19:07:00,dine_in,card
25473,2,2025-11-23 10:24:00,dine_in,card
25474,2,2025-11-23 15:02:00,dine_in,card
25475,2,2025-11-23 17:23:00,takeout,card
25476,2,2025-11-23 09:56:00,dine_in,card
25477,2,2025-11-23 14:00:00,takeout,card
25478,2,2025-11-23 17:26:00,takeout,card
25479,2,2025-11-23 18:05:00,dine_in,card
25480,2,2025-11-23 17:22:00,dine_in,cash
25481,2,2025-11-23 19:02:00,takeout,cash
25482,2,2025-11-23 20:01:00,takeout,cash
25483,2,2025-11-23 19:04:00,dine_in,cash
25484,2,2025-11-23 16:17:00,takeout,cash
25485,2,2025-11-23 11:27:00,dine_in,cash
25486,2,2025-11-23 12:49:00,takeout,cash
25487,2,2025-11-23 14:37:00,takeout,card
25488,2,2025-11-23 13:54:00,takeout,card
25489,2,2025-11-23 18:11:00,takeout,cash
25490,2,2025-11-23 11:47:00,dine_in,card
25491,2,2025-11-23 08:07:00,dine_in,cash
25492,2,2025-11-23 15:45:00,takeout,cash
25493,2,2025-11-23 08:44:00,dine_in,cash
25494,2,2025-11-23 11:27:00,dine_in,cash
25495,2,2025-11-23 09:12:00,takeout,cash
25496,2,2025-11-23 13:27:00,takeout,card
25497,2,2025-11-23 18:58:00,takeout,cash
